species,plant_date,plant_type,dbh,plot_size
Arbutus 'Marina' :: Hybrid Strawberry Tree,2009-07-30 00:00:00.000000 UTC,Tree,2,3x3
Arbutus 'Marina' :: Hybrid Strawberry Tree,2009-07-27 00:00:00.000000 UTC,Tree,2,3x3
Arbutus 'Marina' :: Hybrid Strawberry Tree,2009-07-30 00:00:00.000000 UTC,Tree,2,3x3
Arbutus 'Marina' :: Hybrid Strawberry Tree,2009-07-30 00:00:00.000000 UTC,Tree,2,3x3
Arbutus 'Marina' :: Hybrid Strawberry Tree,2011-07-27 00:00:00.000000 UTC,Tree,2,3x3
Crataegus phaenopyrum :: Washington Hawthorn,2013-10-23 00:00:00.000000 UTC,Tree,2,3x3
Crataegus phaenopyrum :: Washington Hawthorn,2003-07-25 00:00:00.000000 UTC,Tree,2,3x3
Liquidambar orientalis :: Oriental Sweet Gum,2011-03-08 00:00:00.000000 UTC,Tree,2,3x3
Metrosideros excelsa :: New Zealand Xmas Tree,2010-10-28 00:00:00.000000 UTC,Tree,2,3x3
Metrosideros excelsa :: New Zealand Xmas Tree,1996-11-01 00:00:00.000000 UTC,Tree,2,3x3
Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2011-07-29 00:00:00.000000 UTC,Tree,2,3x3
Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2011-07-29 00:00:00.000000 UTC,Tree,2,3x3
Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2011-07-29 00:00:00.000000 UTC,Tree,2,3x3
Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2011-07-29 00:00:00.000000 UTC,Tree,2,3x3
Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2011-07-29 00:00:00.000000 UTC,Tree,2,3x3
Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2011-09-07 00:00:00.000000 UTC,Tree,2,3x3
Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2011-08-29 00:00:00.000000 UTC,Tree,2,3x3
Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2011-09-02 00:00:00.000000 UTC,Tree,2,3x3
Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2011-09-07 00:00:00.000000 UTC,Tree,2,3x3
Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2011-09-07 00:00:00.000000 UTC,Tree,2,3x3
Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2002-11-22 00:00:00.000000 UTC,Tree,2,3x3
Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,1986-09-02 00:00:00.000000 UTC,Tree,2,3x3
Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,2009-07-09 00:00:00.000000 UTC,Tree,2,3x3
Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,2011-09-07 00:00:00.000000 UTC,Tree,2,3x3
Crataegus laevigata 'Paul's Scarlet' :: Paul's Scarlet Hawthorn,2011-03-02 00:00:00.000000 UTC,Tree,2,3x3
Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',2011-07-28 00:00:00.000000 UTC,Tree,2,3x3
Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',2009-07-10 00:00:00.000000 UTC,Tree,2,3x3
Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',2005-12-27 00:00:00.000000 UTC,Tree,2,3x3
Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood,2009-07-30 00:00:00.000000 UTC,Tree,2,3x3
Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood,2009-07-30 00:00:00.000000 UTC,Tree,2,3x3
Tree(s) ::,2014-09-15 00:00:00.000000 UTC,Tree,3,3x3
Tree(s) ::,2014-09-08 00:00:00.000000 UTC,Tree,3,3x3
Tree(s) ::,2006-10-21 00:00:00.000000 UTC,Tree,3,3x3
Tree(s) ::,2016-02-04 00:00:00.000000 UTC,Tree,3,3x3
Tree(s) ::,2000-01-19 00:00:00.000000 UTC,Tree,3,3x3
Tree(s) ::,2009-07-10 00:00:00.000000 UTC,Tree,3,3x3
Tree(s) ::,2017-08-30 00:00:00.000000 UTC,Tree,3,3x3
Prunus spp :: Cherry,2009-07-27 00:00:00.000000 UTC,Tree,3,3x3
Tristania conferta ::,2015-01-29 00:00:00.000000 UTC,Tree,3,3x3
Tristania conferta ::,2015-01-02 00:00:00.000000 UTC,Tree,3,3x3
Olea Majestic Beauty ::,2015-01-09 00:00:00.000000 UTC,Tree,3,3x3
Olea Majestic Beauty ::,2015-02-12 00:00:00.000000 UTC,Tree,3,3x3
Olea Majestic Beauty ::,2015-02-12 00:00:00.000000 UTC,Tree,3,3x3
Olea Majestic Beauty ::,2015-02-12 00:00:00.000000 UTC,Tree,3,3x3
Olea Majestic Beauty ::,2015-02-12 00:00:00.000000 UTC,Tree,3,3x3
Olea Majestic Beauty ::,2015-01-22 00:00:00.000000 UTC,Tree,3,3x3
Crateagus spp :: Hawthorn,2010-10-28 00:00:00.000000 UTC,Tree,3,3x3
Crateagus spp :: Hawthorn,2011-05-09 00:00:00.000000 UTC,Tree,3,3x3
Maytenus boaria :: Mayten,2011-08-16 00:00:00.000000 UTC,Tree,3,3x3
Maytenus boaria :: Mayten,2011-08-09 00:00:00.000000 UTC,Tree,3,3x3
Diospyros kaki :: Persimmon,2014-12-23 00:00:00.000000 UTC,Tree,3,3x3
Magnolia champaca :: Champa,2014-12-24 00:00:00.000000 UTC,Tree,3,3x3
Magnolia champaca :: Champa,2018-01-23 00:00:00.000000 UTC,Tree,3,3x3
Magnolia champaca :: Champa,2016-01-22 00:00:00.000000 UTC,Tree,3,3x3
Olea europaea :: Olive Tree,2011-09-07 00:00:00.000000 UTC,Tree,3,3x3
Olea europaea :: Olive Tree,2010-12-09 00:00:00.000000 UTC,Tree,3,3x3
Olea europaea :: Olive Tree,2015-01-20 00:00:00.000000 UTC,Tree,3,3x3
Olea europaea :: Olive Tree,2014-12-23 00:00:00.000000 UTC,Tree,3,3x3
Olea europaea :: Olive Tree,2014-12-24 00:00:00.000000 UTC,Tree,3,3x3
Olea europaea :: Olive Tree,2010-08-25 00:00:00.000000 UTC,Tree,3,3x3
Olea europaea :: Olive Tree,2010-08-25 00:00:00.000000 UTC,Tree,3,3x3
Olea europaea :: Olive Tree,2011-03-08 00:00:00.000000 UTC,Tree,3,3x3
Olea europaea :: Olive Tree,2015-01-06 00:00:00.000000 UTC,Tree,3,3x3
Olea europaea :: Olive Tree,2018-01-22 00:00:00.000000 UTC,Tree,3,3x3
Olea europaea :: Olive Tree,2015-02-06 00:00:00.000000 UTC,Tree,3,3x3
Dodonaea viscosa :: Hop Bush,2011-01-25 00:00:00.000000 UTC,Tree,3,3x3
Dypsis cabadae :: Cabada palm,2015-01-09 00:00:00.000000 UTC,Tree,3,3x3
Juniperus chinensis :: Juniper,2011-09-02 00:00:00.000000 UTC,Tree,3,3x3
Acer palmatum :: Japanese Maple,2015-04-29 00:00:00.000000 UTC,Tree,3,3x3
Quercus coccinea :: Scarlet Oak,2010-09-20 00:00:00.000000 UTC,Tree,3,3x3
Ulmus parvifolia :: Chinese Elm,2013-03-28 00:00:00.000000 UTC,Tree,3,3x3
Ulmus parvifolia :: Chinese Elm,2013-02-26 00:00:00.000000 UTC,Tree,3,3x3
Ginkgo biloba :: Maidenhair Tree,2015-01-02 00:00:00.000000 UTC,Tree,3,3x3
Ginkgo biloba :: Maidenhair Tree,2014-12-23 00:00:00.000000 UTC,Tree,3,3x3
Ginkgo biloba :: Maidenhair Tree,2015-01-22 00:00:00.000000 UTC,Tree,3,3x3
Ginkgo biloba :: Maidenhair Tree,2000-07-24 00:00:00.000000 UTC,Tree,3,3x3
Ginkgo biloba :: Maidenhair Tree,2015-01-15 00:00:00.000000 UTC,Tree,3,3x3
Ginkgo biloba :: Maidenhair Tree,2003-06-11 00:00:00.000000 UTC,Tree,3,3x3
Ginkgo biloba :: Maidenhair Tree,2011-09-02 00:00:00.000000 UTC,Tree,3,3x3
Ginkgo biloba :: Maidenhair Tree,2002-05-03 00:00:00.000000 UTC,Tree,3,3x3
Ginkgo biloba :: Maidenhair Tree,2002-05-03 00:00:00.000000 UTC,Tree,3,3x3
Ginkgo biloba :: Maidenhair Tree,2014-12-23 00:00:00.000000 UTC,Tree,3,3x3
Ginkgo biloba :: Maidenhair Tree,2015-01-02 00:00:00.000000 UTC,Tree,3,3x3
Ginkgo biloba :: Maidenhair Tree,2015-01-02 00:00:00.000000 UTC,Tree,3,3x3
Ginkgo biloba :: Maidenhair Tree,2015-01-02 00:00:00.000000 UTC,Tree,3,3x3
Ginkgo biloba :: Maidenhair Tree,2014-12-24 00:00:00.000000 UTC,Tree,3,3x3
Ginkgo biloba :: Maidenhair Tree,2015-01-02 00:00:00.000000 UTC,Tree,3,3x3
Ginkgo biloba :: Maidenhair Tree,2015-01-02 00:00:00.000000 UTC,Tree,3,3x3
Ginkgo biloba :: Maidenhair Tree,2015-01-02 00:00:00.000000 UTC,Tree,3,3x3
Ginkgo biloba :: Maidenhair Tree,2015-01-02 00:00:00.000000 UTC,Tree,3,3x3
Podocarpus gracilor :: Fern Pine,2015-02-13 00:00:00.000000 UTC,Tree,3,3x3
Podocarpus gracilor :: Fern Pine,2015-01-06 00:00:00.000000 UTC,Tree,3,3x3
Podocarpus gracilor :: Fern Pine,2015-01-20 00:00:00.000000 UTC,Tree,3,3x3
Podocarpus gracilor :: Fern Pine,2018-01-22 00:00:00.000000 UTC,Tree,3,3x3
Podocarpus gracilor :: Fern Pine,2016-08-03 00:00:00.000000 UTC,Tree,3,3x3
Podocarpus gracilor :: Fern Pine,2015-02-04 00:00:00.000000 UTC,Tree,3,3x3
Podocarpus gracilor :: Fern Pine,2015-01-02 00:00:00.000000 UTC,Tree,3,3x3
Podocarpus gracilor :: Fern Pine,2018-01-18 00:00:00.000000 UTC,Tree,3,3x3
Prunus cerasifera :: Cherry Plum,2016-07-11 00:00:00.000000 UTC,Tree,3,3x3
Prunus cerasifera :: Cherry Plum,1994-05-10 00:00:00.000000 UTC,Tree,3,3x3
Prunus cerasifera :: Cherry Plum,2005-05-02 00:00:00.000000 UTC,Tree,3,3x3
Prunus cerasifera :: Cherry Plum,2016-12-12 00:00:00.000000 UTC,Tree,3,3x3
Prunus cerasifera :: Cherry Plum,2011-03-09 00:00:00.000000 UTC,Tree,3,3x3
Prunus cerasifera :: Cherry Plum,1984-12-15 00:00:00.000000 UTC,Tree,3,3x3
Prunus cerasifera :: Cherry Plum,2008-01-24 00:00:00.000000 UTC,Tree,3,3x3
Prunus cerasifera :: Cherry Plum,2014-12-24 00:00:00.000000 UTC,Tree,3,3x3
Prunus cerasifera :: Cherry Plum,1994-10-08 00:00:00.000000 UTC,Tree,3,3x3
Prunus cerasifera :: Cherry Plum,2002-05-13 00:00:00.000000 UTC,Tree,3,3x3
Prunus lyonii :: Catalina Cherry,2011-12-20 00:00:00.000000 UTC,Tree,3,3x3
Acer buergeranum :: Trident Maple,2015-01-06 00:00:00.000000 UTC,Tree,3,3x3
Acer buergeranum :: Trident Maple,2015-02-04 00:00:00.000000 UTC,Tree,3,3x3
Acer buergeranum :: Trident Maple,2015-01-20 00:00:00.000000 UTC,Tree,3,3x3
Acer buergeranum :: Trident Maple,2018-01-22 00:00:00.000000 UTC,Tree,3,3x3
Acer buergeranum :: Trident Maple,2015-01-22 00:00:00.000000 UTC,Tree,3,3x3
Acer buergeranum :: Trident Maple,2015-04-29 00:00:00.000000 UTC,Tree,3,3x3
Acer buergeranum :: Trident Maple,2018-01-18 00:00:00.000000 UTC,Tree,3,3x3
Acer buergeranum :: Trident Maple,2015-01-09 00:00:00.000000 UTC,Tree,3,3x3
Acer buergeranum :: Trident Maple,2015-03-19 00:00:00.000000 UTC,Tree,3,3x3
Acer buergeranum :: Trident Maple,2014-12-22 00:00:00.000000 UTC,Tree,3,3x3
Acer buergeranum :: Trident Maple,2018-01-18 00:00:00.000000 UTC,Tree,3,3x3
Acer buergeranum :: Trident Maple,2015-01-02 00:00:00.000000 UTC,Tree,3,3x3
Afrocarpus gracilior :: Fern Pine,2015-03-19 00:00:00.000000 UTC,Tree,3,3x3
Afrocarpus gracilior :: Fern Pine,2014-12-22 00:00:00.000000 UTC,Tree,3,3x3
Ceanothus Sps :: California lilac,2015-01-09 00:00:00.000000 UTC,Tree,3,3x3
Photinia fraseri :: Photinia Tree,1995-04-21 00:00:00.000000 UTC,Tree,3,3x3
Pittosporum eugenioides :: Tarata,2014-12-23 00:00:00.000000 UTC,Tree,3,3x3
Pyrus kawakamii :: Evergreen Pear,1995-08-12 00:00:00.000000 UTC,Tree,3,3x3
Pyrus kawakamii :: Evergreen Pear,1994-01-31 00:00:00.000000 UTC,Tree,3,3x3
Pyrus kawakamii :: Evergreen Pear,2004-06-23 00:00:00.000000 UTC,Tree,3,3x3
Pyrus kawakamii :: Evergreen Pear,2014-12-22 00:00:00.000000 UTC,Tree,3,3x3
Pyrus kawakamii :: Evergreen Pear,2012-12-18 00:00:00.000000 UTC,Tree,3,3x3
Pyrus kawakamii :: Evergreen Pear,2012-12-31 00:00:00.000000 UTC,Tree,3,3x3
Pyrus kawakamii :: Evergreen Pear,2012-12-31 00:00:00.000000 UTC,Tree,3,3x3
Pyrus kawakamii :: Evergreen Pear,2014-12-30 00:00:00.000000 UTC,Tree,3,3x3
Pyrus kawakamii :: Evergreen Pear,2014-12-22 00:00:00.000000 UTC,Tree,3,3x3
Pyrus kawakamii :: Evergreen Pear,2014-12-22 00:00:00.000000 UTC,Tree,3,3x3
Jacaranda mimosifolia :: Jacaranda,2014-12-23 00:00:00.000000 UTC,Tree,3,3x3
Jacaranda mimosifolia :: Jacaranda,2001-11-10 00:00:00.000000 UTC,Tree,3,3x3
Jacaranda mimosifolia :: Jacaranda,2011-10-14 00:00:00.000000 UTC,Tree,3,3x3
Jacaranda mimosifolia :: Jacaranda,2011-10-14 00:00:00.000000 UTC,Tree,3,3x3
Jacaranda mimosifolia :: Jacaranda,2011-10-14 00:00:00.000000 UTC,Tree,3,3x3
Jacaranda mimosifolia :: Jacaranda,2013-01-07 00:00:00.000000 UTC,Tree,3,3x3
Jacaranda mimosifolia :: Jacaranda,1988-07-23 00:00:00.000000 UTC,Tree,3,3x3
Jacaranda mimosifolia :: Jacaranda,2015-01-05 00:00:00.000000 UTC,Tree,3,3x3
Jacaranda mimosifolia :: Jacaranda,2015-01-02 00:00:00.000000 UTC,Tree,3,3x3
Jacaranda mimosifolia :: Jacaranda,2014-12-22 00:00:00.000000 UTC,Tree,3,3x3
Jacaranda mimosifolia :: Jacaranda,2015-01-02 00:00:00.000000 UTC,Tree,3,3x3
Jacaranda mimosifolia :: Jacaranda,2014-12-19 00:00:00.000000 UTC,Tree,3,3x3
Jacaranda mimosifolia :: Jacaranda,2017-02-27 00:00:00.000000 UTC,Tree,3,3x3
Jacaranda mimosifolia :: Jacaranda,2015-01-02 00:00:00.000000 UTC,Tree,3,3x3
Ligustrum lucidum :: Glossy Privet,2012-12-31 00:00:00.000000 UTC,Tree,3,3x3
Ligustrum lucidum :: Glossy Privet,2011-09-02 00:00:00.000000 UTC,Tree,3,3x3
Ligustrum lucidum :: Glossy Privet,2011-09-02 00:00:00.000000 UTC,Tree,3,3x3
Ligustrum lucidum :: Glossy Privet,2011-09-02 00:00:00.000000 UTC,Tree,3,3x3
Ligustrum lucidum :: Glossy Privet,2011-09-02 00:00:00.000000 UTC,Tree,3,3x3
Ligustrum lucidum :: Glossy Privet,2011-09-02 00:00:00.000000 UTC,Tree,3,3x3
Ligustrum lucidum :: Glossy Privet,2016-11-10 00:00:00.000000 UTC,Tree,3,3x3
Melaleuca quinquenervia :: Cajeput,2015-03-02 00:00:00.000000 UTC,Tree,3,3x3
Melaleuca quinquenervia :: Cajeput,2014-12-30 00:00:00.000000 UTC,Tree,3,3x3
Melaleuca quinquenervia :: Cajeput,2015-01-29 00:00:00.000000 UTC,Tree,3,3x3
Melaleuca quinquenervia :: Cajeput,2015-01-02 00:00:00.000000 UTC,Tree,3,3x3
Melaleuca quinquenervia :: Cajeput,2018-01-23 00:00:00.000000 UTC,Tree,3,3x3
Melaleuca quinquenervia :: Cajeput,2015-01-02 00:00:00.000000 UTC,Tree,3,3x3
Melaleuca quinquenervia :: Cajeput,2012-06-18 00:00:00.000000 UTC,Tree,3,3x3
Melaleuca quinquenervia :: Cajeput,2016-10-13 00:00:00.000000 UTC,Tree,3,3x3
Melaleuca quinquenervia :: Cajeput,2018-01-18 00:00:00.000000 UTC,Tree,3,3x3
Melaleuca quinquenervia :: Cajeput,2018-01-22 00:00:00.000000 UTC,Tree,3,3x3
Melaleuca quinquenervia :: Cajeput,2015-01-22 00:00:00.000000 UTC,Tree,3,3x3
Melaleuca quinquenervia :: Cajeput,2015-01-09 00:00:00.000000 UTC,Tree,3,3x3
Melaleuca quinquenervia :: Cajeput,2015-03-02 00:00:00.000000 UTC,Tree,3,3x3
Tilia cordata :: Littleleaf Linden,2015-02-13 00:00:00.000000 UTC,Tree,3,3x3
Zelkova serrata :: Sawleaf Zelkova,2014-12-22 00:00:00.000000 UTC,Tree,3,3x3
Acacia baileyana :: Bailey's Acacia,2014-12-30 00:00:00.000000 UTC,Tree,3,3x3
Cordyline australis :: Dracena Palm,2015-03-02 00:00:00.000000 UTC,Tree,3,3x3
Cordyline australis :: Dracena Palm,2009-07-29 00:00:00.000000 UTC,Tree,3,3x3
Cordyline australis :: Dracena Palm,2011-01-25 00:00:00.000000 UTC,Tree,3,3x3
Cordyline australis :: Dracena Palm,2015-02-05 00:00:00.000000 UTC,Tree,3,3x3
Cordyline australis :: Dracena Palm,2010-12-09 00:00:00.000000 UTC,Tree,3,3x3
Cordyline australis :: Dracena Palm,2012-12-18 00:00:00.000000 UTC,Tree,3,3x3
Cordyline australis :: Dracena Palm,2011-01-25 00:00:00.000000 UTC,Tree,3,3x3
Cordyline australis :: Dracena Palm,2014-12-29 00:00:00.000000 UTC,Tree,3,3x3
Cordyline australis :: Dracena Palm,2014-12-29 00:00:00.000000 UTC,Tree,3,3x3
Cordyline australis :: Dracena Palm,2014-12-29 00:00:00.000000 UTC,Tree,3,3x3
Cordyline australis :: Dracena Palm,2014-12-29 00:00:00.000000 UTC,Tree,3,3x3
Cordyline australis :: Dracena Palm,2014-12-29 00:00:00.000000 UTC,Tree,3,3x3
Cordyline australis :: Dracena Palm,2015-02-05 00:00:00.000000 UTC,Tree,3,3x3
Eriobotrya deflexa :: Bronze Loquat,2010-10-28 00:00:00.000000 UTC,Tree,3,3x3
Eriobotrya deflexa :: Bronze Loquat,2014-12-22 00:00:00.000000 UTC,Tree,3,3x3
Eriobotrya deflexa :: Bronze Loquat,1998-06-29 00:00:00.000000 UTC,Tree,3,3x3
Eriobotrya deflexa :: Bronze Loquat,1998-06-29 00:00:00.000000 UTC,Tree,3,3x3
Eriobotrya deflexa :: Bronze Loquat,2016-01-26 00:00:00.000000 UTC,Tree,3,3x3
Eriobotrya deflexa :: Bronze Loquat,2014-12-18 00:00:00.000000 UTC,Tree,3,3x3
Eriobotrya deflexa :: Bronze Loquat,2014-03-11 00:00:00.000000 UTC,Tree,3,3x3
Eriobotrya deflexa :: Bronze Loquat,2018-01-19 00:00:00.000000 UTC,Tree,3,3x3
Eriobotrya deflexa :: Bronze Loquat,2018-01-23 00:00:00.000000 UTC,Tree,3,3x3
Eriobotrya deflexa :: Bronze Loquat,2017-10-18 13:37:00.000000 UTC,Tree,3,3x3
Eriobotrya deflexa :: Bronze Loquat,2015-01-08 00:00:00.000000 UTC,Tree,3,3x3
Eriobotrya deflexa :: Bronze Loquat,2015-01-23 00:00:00.000000 UTC,Tree,3,3x3
Eriobotrya deflexa :: Bronze Loquat,2014-12-29 00:00:00.000000 UTC,Tree,3,3x3
Eriobotrya deflexa :: Bronze Loquat,2015-01-27 00:00:00.000000 UTC,Tree,3,3x3
Eriobotrya deflexa :: Bronze Loquat,2015-03-05 00:00:00.000000 UTC,Tree,3,3x3
Eriobotrya deflexa :: Bronze Loquat,1998-06-29 00:00:00.000000 UTC,Tree,3,3x3
Eriobotrya deflexa :: Bronze Loquat,1998-06-29 00:00:00.000000 UTC,Tree,3,3x3
Eriobotrya deflexa :: Bronze Loquat,2013-02-27 00:00:00.000000 UTC,Tree,3,3x3
Eriobotrya deflexa :: Bronze Loquat,2018-01-18 00:00:00.000000 UTC,Tree,3,3x3
Eriobotrya deflexa :: Bronze Loquat,2015-01-08 00:00:00.000000 UTC,Tree,3,3x3
Eriobotrya deflexa :: Bronze Loquat,2015-02-04 00:00:00.000000 UTC,Tree,3,3x3
Eriobotrya deflexa :: Bronze Loquat,2014-12-24 00:00:00.000000 UTC,Tree,3,3x3
Eriobotrya deflexa :: Bronze Loquat,2014-12-24 00:00:00.000000 UTC,Tree,3,3x3
Pyrus calleryana :: Ornamental Pear,2015-07-22 00:00:00.000000 UTC,Tree,3,3x3
Pyrus calleryana :: Ornamental Pear,2013-09-25 00:00:00.000000 UTC,Tree,3,3x3
Pyrus calleryana :: Ornamental Pear,2010-12-28 00:00:00.000000 UTC,Tree,3,3x3
Pyrus calleryana :: Ornamental Pear,2010-12-28 00:00:00.000000 UTC,Tree,3,3x3
Pyrus calleryana :: Ornamental Pear,2014-12-24 00:00:00.000000 UTC,Tree,3,3x3
Agonis flexuosa :: Peppermint Willow,2015-02-10 00:00:00.000000 UTC,Tree,3,3x3
Agonis flexuosa :: Peppermint Willow,2006-08-03 00:00:00.000000 UTC,Tree,3,3x3
Agonis flexuosa :: Peppermint Willow,2018-01-22 00:00:00.000000 UTC,Tree,3,3x3
Agonis flexuosa :: Peppermint Willow,2018-01-22 00:00:00.000000 UTC,Tree,3,3x3
Agonis flexuosa :: Peppermint Willow,2018-01-22 00:00:00.000000 UTC,Tree,3,3x3
Agonis flexuosa :: Peppermint Willow,2018-01-22 00:00:00.000000 UTC,Tree,3,3x3
Agonis flexuosa :: Peppermint Willow,2015-01-05 00:00:00.000000 UTC,Tree,3,3x3
Agonis flexuosa :: Peppermint Willow,2015-02-19 00:00:00.000000 UTC,Landscaping,3,3x3
Agonis flexuosa :: Peppermint Willow,2014-12-23 00:00:00.000000 UTC,Tree,3,3x3
Agonis flexuosa :: Peppermint Willow,2015-01-09 00:00:00.000000 UTC,Landscaping,3,3x3
Agonis flexuosa :: Peppermint Willow,2015-02-02 00:00:00.000000 UTC,Tree,3,3x3
Agonis flexuosa :: Peppermint Willow,2014-12-23 00:00:00.000000 UTC,Tree,3,3x3
Agonis flexuosa :: Peppermint Willow,2011-07-27 00:00:00.000000 UTC,Tree,3,3x3
Agonis flexuosa :: Peppermint Willow,2015-01-02 00:00:00.000000 UTC,Tree,3,3x3
Agonis flexuosa :: Peppermint Willow,2015-02-05 00:00:00.000000 UTC,Tree,3,3x3
Agonis flexuosa :: Peppermint Willow,2015-02-05 00:00:00.000000 UTC,Tree,3,3x3
Agonis flexuosa :: Peppermint Willow,2015-01-22 00:00:00.000000 UTC,Tree,3,3x3
Agonis flexuosa :: Peppermint Willow,2015-02-05 00:00:00.000000 UTC,Tree,3,3x3
Agonis flexuosa :: Peppermint Willow,2015-02-05 00:00:00.000000 UTC,Tree,3,3x3
Agonis flexuosa :: Peppermint Willow,2015-01-08 00:00:00.000000 UTC,Tree,3,3x3
Agonis flexuosa :: Peppermint Willow,2015-01-09 00:00:00.000000 UTC,Tree,3,3x3
Agonis flexuosa :: Peppermint Willow,2014-12-31 00:00:00.000000 UTC,Tree,3,3x3
Agonis flexuosa :: Peppermint Willow,2011-07-28 00:00:00.000000 UTC,Tree,3,3x3
Agonis flexuosa :: Peppermint Willow,2015-03-03 00:00:00.000000 UTC,Tree,3,3x3
Agonis flexuosa :: Peppermint Willow,2015-02-05 00:00:00.000000 UTC,Tree,3,3x3
Agonis flexuosa :: Peppermint Willow,2015-02-05 00:00:00.000000 UTC,Tree,3,3x3
Agonis flexuosa :: Peppermint Willow,2015-02-05 00:00:00.000000 UTC,Tree,3,3x3
Agonis flexuosa :: Peppermint Willow,2015-02-05 00:00:00.000000 UTC,Tree,3,3x3
Agonis flexuosa :: Peppermint Willow,2015-02-06 00:00:00.000000 UTC,Tree,3,3x3
Agonis flexuosa :: Peppermint Willow,2013-03-15 00:00:00.000000 UTC,Tree,3,3x3
Agonis flexuosa :: Peppermint Willow,2014-12-24 00:00:00.000000 UTC,Tree,3,3x3
Prunus spp 'Purpurea' :: Cherry Plum,2016-07-05 00:00:00.000000 UTC,Tree,3,3x3
Prunus x yedoensis :: Yoshino Cherry,2005-12-27 00:00:00.000000 UTC,Tree,3,3x3
Prunus x yedoensis :: Yoshino Cherry,2011-08-16 00:00:00.000000 UTC,Tree,3,3x3
Prunus x yedoensis :: Yoshino Cherry,2011-08-16 00:00:00.000000 UTC,Tree,3,3x3
Syagrus romanzoffianum :: Queen Palm,2002-06-14 00:00:00.000000 UTC,Tree,3,3x3
Syagrus romanzoffianum :: Queen Palm,2015-01-29 00:00:00.000000 UTC,Tree,3,3x3
Syagrus romanzoffianum :: Queen Palm,2015-01-07 00:00:00.000000 UTC,Tree,3,3x3
Syagrus romanzoffianum :: Queen Palm,2015-01-07 00:00:00.000000 UTC,Tree,3,3x3
Syagrus romanzoffianum :: Queen Palm,2016-10-18 00:00:00.000000 UTC,Tree,3,3x3
Lagunaria patersonii :: Primrose Tree,2010-10-28 00:00:00.000000 UTC,Tree,3,3x3
Lagunaria patersonii :: Primrose Tree,2015-01-29 00:00:00.000000 UTC,Tree,3,3x3
Lagunaria patersonii :: Primrose Tree,2015-02-05 00:00:00.000000 UTC,Tree,3,3x3
Lagunaria patersonii :: Primrose Tree,2014-09-17 00:00:00.000000 UTC,Tree,3,3x3
Lagunaria patersonii :: Primrose Tree,2015-02-05 00:00:00.000000 UTC,Tree,3,3x3
Lagunaria patersonii :: Primrose Tree,2012-12-31 00:00:00.000000 UTC,Tree,3,3x3
Lagunaria patersonii :: Primrose Tree,2015-02-27 00:00:00.000000 UTC,Tree,3,3x3
Lagunaria patersonii :: Primrose Tree,2015-02-27 00:00:00.000000 UTC,Tree,3,3x3
Lagunaria patersonii :: Primrose Tree,2015-03-03 00:00:00.000000 UTC,Tree,3,3x3
Lagunaria patersonii :: Primrose Tree,2015-01-30 00:00:00.000000 UTC,Tree,3,3x3
Lagunaria patersonii :: Primrose Tree,2015-01-30 00:00:00.000000 UTC,Tree,3,3x3
Lagunaria patersonii :: Primrose Tree,2018-01-22 00:00:00.000000 UTC,Tree,3,3x3
Lagunaria patersonii :: Primrose Tree,2018-01-22 00:00:00.000000 UTC,Tree,3,3x3
Lagunaria patersonii :: Primrose Tree,2015-02-24 00:00:00.000000 UTC,Tree,3,3x3
Lagunaria patersonii :: Primrose Tree,2015-02-24 00:00:00.000000 UTC,Tree,3,3x3
Lagunaria patersonii :: Primrose Tree,2018-01-18 00:00:00.000000 UTC,Tree,3,3x3
Liriodendron tulipifera :: Tulip Tree,2014-12-23 00:00:00.000000 UTC,Tree,3,3x3
Liriodendron tulipifera :: Tulip Tree,2015-01-02 00:00:00.000000 UTC,Tree,3,3x3
Lophostemon confertus :: Brisbane Box,2005-08-20 00:00:00.000000 UTC,Tree,3,3x3
Lophostemon confertus :: Brisbane Box,2015-08-24 00:00:00.000000 UTC,Tree,3,3x3
Lophostemon confertus :: Brisbane Box,2011-12-16 00:00:00.000000 UTC,Tree,3,3x3
Lophostemon confertus :: Brisbane Box,2013-01-16 00:00:00.000000 UTC,Tree,3,3x3
Lophostemon confertus :: Brisbane Box,2016-08-18 00:00:00.000000 UTC,Tree,3,3x3
